sistema,uf,competencia,cnes,procedimento,qtd,valor
SIA,CE,202501,2372967,0206010079,43.0,4189.92
SIA,CE,202501,2528843,0206010028,17.0,1718.7
SIA,CE,202501,2497654,0206010028,22.0,2224.2
SIA,CE,202501,2497654,0206010052,21.0,1821.75
SIA,CE,202501,7061021,0206010036,5.0,433.8
SIA,CE,202501,2785900,0206010036,1.0,86.76
SIA,CE,202501,3541428,0206010079,23.0,2241.12
SIA,CE,202501,3021114,0206020031,64.0,8730.24
SIA,CE,202501,3021114,0206010010,15.0,1301.4
SIA,CE,202501,3021114,0211020036,140.0,721.0
SIA,CE,202501,2806215,0206020023,1.0,86.75
SIA,CE,202501,2561417,0206030010,74.0,10258.62
SIA,CE,202501,7061021,0206020031,61.0,8321.01
SIA,CE,202501,2497654,0206030029,13.0,1127.75
SIA,CE,202501,2328070,0211020036,170.0,875.5
SIA,CE,202501,3021114,0206030010,49.0,6792.87
SIA,CE,202501,3021114,0206010079,120.0,11692.8
SIA,CE,202501,2675560,0206020031,31.0,4228.71
SIA,CE,202501,2785900,0206020031,9.0,1227.69
SIA,CE,202501,7061021,0206010010,35.0,3036.6
SIA,CE,202501,3541428,0206010036,9.0,780.84
SIA,CE,202501,2561417,0206030037,25.0,3465.75
SIA,CE,202501,2425300,0211020060,20.0,600.0
SIA,CE,202501,3021114,0206030037,47.0,6515.61
SIA,CE,202501,3021114,0206010028,17.0,1718.7
SIA,CE,202501,2373971,0206030010,9.0,1247.67
SIA,CE,202501,2526638,0206030037,28.0,3881.64
SIA,CE,202501,2562871,0211020036,38.0,195.7
SIA,CE,202501,2372967,0206020031,10.0,1364.1
SIA,CE,202501,7382626,0206010036,20.0,1735.2
SIA,CE,202501,7061021,0206020015,2.0,173.5
SIA,CE,202501,2426579,0206010044,20.0,1735.0
SIA,CE,202501,2333902,0211020036,46.0,236.9
SIA,CE,202501,2785900,0206010079,7.0,682.08
SIA,CE,202501,2561026,0206010036,14.0,1214.64
SIA,CE,202501,2611465,0211020036,2.0,10.3
SIA,CE,202501,2372967,0206020015,3.0,260.25
SIA,CE,202501,2820234,0206010028,20.0,2022.0
SIA,CE,202501,2785900,0206030037,10.0,1386.3
SIA,CE,202501,2526638,0206020031,39.0,5319.99
SIA,CE,202501,2328011,0206010010,10.0,867.6
SIA,CE,202501,2526638,0206010010,8.0,694.08
SIA,CE,202501,2479478,0211020036,52.0,267.8
SIA,CE,202501,2373971,0206020023,6.0,520.5
SIA,CE,202501,2373971,0206010036,29.0,2516.04
SIA,CE,202501,2372967,0211020036,6.0,30.9
SIA,CE,202501,2479214,0206010052,3.0,260.25
SIA,CE,202501,3541428,0206020031,15.0,2046.15
SIA,CE,202501,2820234,0208010025,34.0,13889.68
SIA,CE,202501,7434308,0211020036,600.0,3090.0
SIA,CE,202501,2560852,0206010010,13.0,1127.88
SIA,CE,202501,2785900,0206010028,2.0,202.2
SIA,CE,202501,2328011,0206020031,13.0,1773.33
SIA,CE,202501,2806215,0206010010,11.0,954.36
SIA,CE,202501,7061021,0206010028,7.0,707.7
SIA,CE,202501,2497654,0206020015,4.0,347.0
SIA,CE,202501,2563681,0206010028,4.0,404.4
SIA,CE,202501,2561026,0206020023,2.0,173.5
SIA,CE,202501,2328399,0211020036,4.0,20.6
SIA,CE,202501,2561417,0206010010,12.0,1041.12
SIA,CE,202501,2479214,0206020015,2.0,173.5
SIA,CE,202501,2372967,0206010036,2.0,173.52
SIA,CE,202501,2526638,0206010036,18.0,1561.68
SIA,CE,202501,2785900,0206030010,10.0,1386.3
SIA,CE,202501,2723190,0206030037,147.0,20378.61
SIA,CE,202501,7469683,0206010028,112.0,11323.2
SIA,CE,202501,2564211,0206030037,180.0,24953.4
SIA,CE,202501,5018110,0206010079,15.0,1461.6
SIA,CE,202501,2564211,0206030010,208.0,28835.04
SIA,CE,202501,2723190,0206020031,240.0,32738.4
SIA,CE,202501,2561417,0206030029,9.0,780.75
SIA,CE,202501,7469683,0206030037,42.0,5822.46
SIA,CE,202501,2564211,0206010079,55.0,5359.2
SIA,CE,202501,2564211,0206020031,265.0,36148.65
SIA,CE,202501,2723190,0206030010,144.0,19962.72
SIA,CE,202501,2372967,0206010010,3.0,260.28
SIA,CE,202501,4010825,0211020036,105.0,540.75
SIA,CE,202501,2328011,0206030010,10.0,1386.3
SIA,CE,202501,2560852,0206020023,1.0,86.75
SIA,CE,202501,2877767,0211020036,9.0,46.35
SIA,CE,202501,2561417,0206010044,6.0,520.5
SIA,CE,202501,2675560,0206020015,7.0,607.25
SIA,CE,202501,3021114,0206010044,10.0,867.5
SIA,CE,202501,2497654,0206020023,4.0,347.0
SIA,CE,202501,2562146,0211020036,17.0,87.55
SIA,CE,202501,2561417,0206010036,8.0,694.08
SIA,CE,202501,7061021,0206030029,1.0,86.75
SIA,CE,202501,2560852,0206010036,9.0,780.84
SIA,CE,202501,7021321,0211020036,2.0,10.3
SIA,CE,202501,2426579,0206010052,5.0,433.75
SIA,CE,202501,7382626,0206020015,6.0,520.5
SIA,CE,202501,3541428,0206010052,2.0,173.5
SIA,CE,202501,3541428,0206010044,4.0,347.0
SIA,CE,202501,2373971,0206030029,8.0,694.0
SIA,CE,202501,2785900,0206010052,1.0,86.75
SIA,CE,202501,3644596,0211020036,174.0,896.1
SIA,CE,202501,3021114,0206010052,4.0,347.0
SIA,CE,202501,2560852,0206030029,3.0,260.25
SIA,CE,202501,2372967,0206030029,6.0,520.5
SIA,CE,202501,2723182,0211020036,7.0,36.05
SIA,CE,202501,7371888,0211020036,7.0,36.05
SIA,CE,202501,2526662,0206010010,2.0,173.52
SIA,CE,202501,2526662,0206010028,2.0,202.2
SIA,CE,202501,2526638,0206020023,5.0,433.75
SIA,CE,202501,7420501,0206010079,70.0,6820.8
SIA,CE,202501,7420501,0206030010,52.0,7208.76
SIA,CE,202501,7420501,0206010028,63.0,6369.3
SIA,CE,202501,7403224,0206010028,154.0,15569.4
SIA,CE,202501,7420501,0206010010,143.0,12406.68
SIA,CE,202501,7420501,0206010052,8.0,694.0
SIA,CE,202501,7403224,0206010079,193.0,18805.92
SIA,CE,202501,7403224,0206010036,61.0,5292.36
SIA,CE,202501,7403224,0206030010,48.0,6654.24
SIA,CE,202501,7420501,0206010036,68.0,5899.68
SIA,CE,202501,7420501,0206030029,37.0,3209.75
SIA,CE,202501,7403224,0206020031,68.0,9275.88
SIA,CE,202501,7420501,0206020031,54.0,7366.14
SIA,CE,202501,7420501,0211020036,193.0,993.95
SIA,CE,202501,7420501,0206030037,40.0,5545.2
SIA,CE,202501,7061021,0211020036,34.0,175.1
SIA,CE,202501,7569793,0211020036,85.0,437.75
SIA,CE,202501,2561417,0206020015,6.0,520.5
SIA,CE,202501,2562200,0206030037,51.0,7070.13
SIA,CE,202501,2562200,0206030010,34.0,4713.42
SIA,CE,202501,2562200,0206020031,17.0,2318.97
SIA,CE,202501,2526638,0206030029,3.0,260.25
SIA,CE,202501,4887514,0211020036,9.0,46.35
SIA,CE,202501,2560828,0211020036,88.0,453.2
SIA,CE,202501,2554623,0211020036,91.0,468.65
SIA,CE,202501,0086673,0211020036,338.0,1740.7
SIA,CE,202501,2563681,0206010052,2.0,173.5
SIA,CE,202501,2564238,0206010079,121.0,11790.24
SIA,CE,202501,0086673,0206010044,59.0,5118.25
SIA,CE,202501,0086673,0206010079,55.0,5359.2
SIA,CE,202501,0086673,0206030010,52.0,7208.76
SIA,CE,202501,0086673,0206030037,80.0,11090.4
SIA,CE,202501,7061021,0206020023,1.0,86.75
SIA,CE,202501,3302490,0211020036,18.0,92.7
SIA,CE,202501,2426579,0206020015,3.0,260.25
SIA,CE,202501,2526638,0206010060,1.0,97.44
SIA,CE,202501,2562200,0206010052,6.0,520.5
SIA,CE,202501,6848710,0206010079,45.0,4384.8
SIA,CE,202501,6848710,0206030010,45.0,6238.35
SIA,CE,202501,2561417,0206010052,5.0,433.75
SIA,CE,202501,2328011,0206020015,2.0,173.5
SIA,CE,202501,7403224,0206010010,57.0,4945.32
SIA,CE,202501,7403224,0206030037,44.0,6099.72
SIA,CE,202501,6848710,0211020036,56.0,288.4
SIA,CE,202501,6848710,0206030037,45.0,6238.35
SIA,CE,202501,7403224,0206010044,37.0,3209.75
SIA,CE,202501,7420501,0206010044,31.0,2689.25
SIA,CE,202501,9787399,0211020036,195.0,1004.25
SIA,CE,202501,2723220,0206030010,489.0,67790.07
SIA,CE,202501,2723220,0206030037,403.0,55867.89
SIA,CE,202501,2723220,0206010028,22.0,2224.2
SIA,CE,202501,2723220,0206010052,88.0,7634.0
SIA,CE,202501,2333880,0211020036,159.0,818.85
SIA,CE,202501,2479907,0206030010,63.0,8733.69
SIA,CE,202501,2820234,0206010095,27.0,56894.94
SIA,CE,202501,2328003,0211020036,259.0,1333.85
SIA,CE,202501,2479907,0206010010,23.0,1995.48
SIA,CE,202501,2479907,0206010044,24.0,2082.0
SIA,CE,202501,2554798,0206030037,92.0,12753.96
SIA,CE,202501,2554798,0206010079,106.0,10328.64
SIA,CE,202501,2554798,0206010036,12.0,1041.12
SIA,CE,202501,2723220,0211020036,306.0,1575.9
SIA,CE,202501,7988400,0211020036,332.0,1709.8
SIA,CE,202501,2723220,0206020031,519.0,70796.79
SIA,CE,202501,2554798,0206010010,22.0,1908.72
SIA,CE,202501,2723220,0208010033,77.0,29496.39
SIA,CE,202501,2723220,0208010025,78.0,31864.56
SIA,CE,202501,2562200,0206020023,11.0,954.25
SIA,CE,202501,2562200,0206010079,15.0,1461.6
SIA,CE,202501,2561891,0211020036,185.0,952.75
SIA,CE,202501,2554798,0206010028,99.0,10008.9
SIA,CE,202501,2552086,0206010079,14.0,1364.16
SIA,CE,202501,2723220,0206010079,52.0,5066.88
SIA,CE,202501,2479907,0206010028,111.0,11222.1
SIA,CE,202501,0086673,0206010036,7.0,607.32
SIA,CE,202501,0086673,0206010010,8.0,694.08
SIA,CE,202501,0086673,0206020031,26.0,3546.66
SIA,CE,202501,2478307,0211020036,32.0,164.8
SIA,CE,202501,2552086,0206030010,18.0,2495.34
SIA,CE,202501,2479907,0206030029,5.0,433.75
SIA,CE,202501,2479907,0206010079,66.0,6431.04
SIA,CE,202501,2554798,0206020023,2.0,173.5
SIA,CE,202501,2723220,0206010044,24.0,2082.0
SIA,CE,202501,7077971,0211020036,200.0,1030.0
SIA,CE,202501,2723220,0206010036,13.0,1127.88
SIA,CE,202501,2479907,0206020031,41.0,5592.81
SIA,CE,202501,2562200,0206020015,12.0,1041.0
SIA,CE,202501,2479907,0206030037,37.0,5129.31
SIA,CE,202501,0086673,0206010028,26.0,2628.6
SIA,CE,202501,0086673,0206030029,4.0,347.0
SIA,CE,202501,2554798,0206020031,51.0,6956.91
SIA,CE,202501,2723220,0206020023,9.0,780.75
SIA,CE,202501,2554798,0206030010,17.0,2356.71
SIA,CE,202501,2527669,0211020036,11.0,56.65
SIA,CE,202501,7420501,0206020015,24.0,2082.0
SIA,CE,202501,6893295,0211020036,516.0,2657.4
SIA,CE,202501,2554798,0206020015,5.0,433.75
SIA,CE,202501,2554798,0206030029,11.0,954.25
SIA,CE,202501,2562138,0211020036,33.0,169.95
SIA,CE,202501,2705923,0211020036,79.0,406.85
SIA,CE,202501,2479907,0206010036,15.0,1301.4
SIA,CE,202501,2563460,0206010044,1.0,86.75
SIA,CE,202501,7403224,0206030029,10.0,867.5
SIA,CE,202501,0086673,0206020015,2.0,173.5
SIA,CE,202501,7403224,0206020015,6.0,520.5
SIA,CE,202501,7420501,0206020023,2.0,173.5
SIA,CE,202501,7710941,0211020036,350.0,1802.5
SIA,CE,202501,2563460,0206020031,4.0,545.64
SIA,CE,202501,7460953,0211020036,239.0,1230.85
SIA,CE,202501,2563460,0206030037,2.0,277.26
SIA,CE,202501,2723220,0206010010,4.0,347.04
SIA,CE,202501,2554798,0206010044,11.0,954.25
SIA,CE,202501,7980310,0211020036,564.0,2904.6
SIA,CE,202501,6848710,0206010044,5.0,433.75
SIA,CE,202501,2563460,0206030029,1.0,86.75
SIA,CE,202501,2723220,0206020015,2.0,173.5
SIA,CE,202501,2516667,0211020036,14.0,72.1
SIA,CE,202501,2723220,0206030029,7.0,607.25
SIA,CE,202501,2552086,0206020031,15.0,2046.15
SIA,CE,202501,0086673,0206010052,3.0,260.25
SIA,CE,202501,2561492,0211020036,931.0,4794.65
SIA,CE,202501,6848710,0206020031,8.0,1091.28
SIA,CE,202501,2562200,0206010044,13.0,1127.75
SIA,CE,202501,2564238,0206030010,2.0,277.26
SIA,CE,202501,2564238,0206020031,2.0,272.82
SIA,CE,202501,2564238,0206010044,3.0,260.25
SIA,CE,202501,2562200,0211020036,93.0,478.95
SIA,CE,202501,2563460,0206010028,1.0,101.1
SIA,CE,202501,2563460,0206010079,2.0,194.88
SIA,CE,202501,2552086,0206030037,5.0,693.15
SIA,CE,202501,6848710,0206020015,1.0,86.75
SIA,CE,202501,7403224,0211020036,217.0,1117.55
SIA,CE,202501,2552191,0211020036,50.0,257.5
SIA,CE,202501,2562154,0211020036,147.0,757.05
SIA,CE,202501,2562200,0206010028,5.0,505.5
SIA,CE,202501,7514948,0211020036,600.0,3090.0
SIA,CE,202501,2664364,0211020036,88.0,453.2
SIA,CE,202501,2554798,0206010052,2.0,173.5
SIA,CE,202501,5723507,0211020036,52.0,267.8
SIA,CE,202501,2527693,0211020036,378.0,1946.7
SIA,CE,202501,2526662,0211020036,286.0,1472.9
SIA,CE,202501,2563460,0206030010,2.0,277.26
SIA,CE,202501,2425599,0211020036,102.0,525.3
SIA,CE,202501,2333856,0211020036,41.0,211.15
SIA,CE,202501,2529149,0206030010,78.0,10813.14
SIA,CE,202501,2529149,0206010079,1684.0,164088.96
SIA,CE,202501,2480646,0206010079,95.0,9256.8
SIA,CE,202501,2529149,0206030037,111.0,15387.93
SIA,CE,202501,2529149,0206010044,353.0,30622.75
SIA,CE,202501,2529149,0206010028,91.0,9200.1
SIA,CE,202501,2811200,0206010044,14.0,1214.5
SIA,CE,202501,2529149,0206020031,113.0,15414.33
SIA,CE,202501,2561492,0206010028,21.0,2123.1
SIA,CE,202501,2811200,0206030010,9.0,1247.67
SIA,CE,202501,2561492,0206010052,15.0,1301.25
SIA,CE,202501,2561492,0206020031,180.0,24553.8
SIA,CE,202501,2561492,0206030010,146.0,20239.98
SIA,CE,202501,2561492,0206030037,157.0,21764.91
SIA,CE,202501,0301337,0206010028,38.0,3841.8
SIA,CE,202501,2529149,0206010010,252.0,21863.52
SIA,CE,202501,2480646,0206030010,11.0,1524.93
SIA,CE,202501,2480646,0206020031,20.0,2728.2
SIA,CE,202501,0301337,0206030010,14.0,1940.82
SIA,CE,202501,2480646,0206030037,15.0,2079.45
SIA,CE,202501,9361359,0211020036,100.0,515.0
SIA,CE,202501,0301337,0206030029,13.0,1127.75
SIA,CE,202501,2561492,0206010079,69.0,6723.36
SIA,CE,202501,2529149,0206010036,54.0,4685.04
SIA,CE,202501,2529149,0206010052,63.0,5465.25
SIA,CE,202501,2516640,0211020036,11.0,56.65
SIA,CE,202501,2480646,0206010028,10.0,1011.0
SIA,CE,202501,2480646,0206010052,1.0,86.75
SIA,CE,202501,6778798,0211020036,459.0,2363.85
SIA,CE,202501,2529149,0206020015,33.0,2862.75
SIA,CE,202501,2811200,0206010010,22.0,1908.72
SIA,CE,202501,2811200,0206010079,80.0,7795.2
SIA,CE,202501,2561492,0206010044,35.0,3036.25
SIA,CE,202501,9190201,0211020036,14.0,72.1
SIA,CE,202501,2529149,0206030029,27.0,2342.25
SIA,CE,202501,2561492,0205010016,21.0,3465.0
SIA,CE,202501,2811200,0206010028,85.0,8593.5
SIA,CE,202501,2564238,0206010028,4.0,404.4
SIA,CE,202501,7434472,0211020036,895.0,4609.25
SIA,CE,202501,7389272,0211020036,200.0,1030.0
SIA,CE,202501,2427125,0211020036,212.0,1091.8
SIA,CE,202501,7399626,0211020036,294.0,1514.1
SIA,CE,202501,0301337,0206010079,24.0,2338.56
SIA,CE,202501,2480646,0206010044,16.0,1388.0
SIA,CE,202501,2562766,0211020036,158.0,813.7
SIA,CE,202501,2563460,0206010052,1.0,86.75
SIA,CE,202501,7103255,0211020036,691.0,3558.65
SIA,CE,202501,2427125,0206010079,93.0,9061.92
SIA,CE,202501,2561492,0206010036,5.0,433.8
SIA,CE,202501,2481073,0211020036,107.0,551.05
SIA,CE,202501,2427125,0206010028,12.0,1213.2
SIA,CE,202501,2415623,0211020036,50.0,257.5
SIA,CE,202501,0301337,0206010044,10.0,867.5
SIA,CE,202501,2811200,0206020031,18.0,2455.38
SIA,CE,202501,0301337,0206030037,22.0,3049.86
SIA,CE,202501,2480646,0206010036,1.0,86.76
SIA,CE,202501,0301337,0206020015,6.0,520.5
SIA,CE,202501,7262698,0211020036,149.0,767.35
SIA,CE,202501,2480646,0206010010,5.0,433.8
SIA,CE,202501,2415658,0211020036,231.0,1189.65
SIA,CE,202501,2561492,0211020060,38.0,1140.0
SIA,CE,202501,2564238,0206010010,4.0,347.04
SIA,CE,202501,7890389,0211020036,32.0,164.8
SIA,CE,202501,2811200,0206030029,6.0,520.5
SIA,CE,202501,2527685,0211020036,5.0,25.75
SIA,CE,202501,0301337,0206010036,2.0,173.52
SIA,CE,202501,2561417,0211020036,42.0,216.3
SIA,CE,202501,7403224,0206010052,2.0,173.5
SIA,CE,202501,2561492,0206010010,16.0,1388.16
SIA,CE,202501,0301337,0206020023,12.0,1041.0
SIA,CE,202501,2811200,0206020015,5.0,433.75
SIA,CE,202501,2811200,0206010052,3.0,260.25
SIA,CE,202501,2564238,0206010036,2.0,173.52
SIA,CE,202501,2372495,0211020036,76.0,391.4
SIA,CE,202501,2328402,0211020036,104.0,535.6
SIA,CE,202501,2785900,0206010010,1.0,86.76
SIA,CE,202501,0301337,0206020031,5.0,682.05
SIA,CE,202501,2371847,0211020036,136.0,700.4
SIA,CE,202501,2724359,0211020036,83.0,427.45
SIA,CE,202501,0301337,0206010010,16.0,1388.16
SIA,CE,202501,6779522,0206030010,126.0,17467.38
SIA,CE,202501,2478994,0211020036,44.0,226.6
SIA,CE,202501,7429398,0211020036,324.0,1668.6
SIA,CE,202501,2373475,0211020036,51.0,262.65
SIA,CE,202501,7072341,0211020036,119.0,612.85
SIA,CE,202501,2479028,0206010079,97.0,9451.68
SIA,CE,202501,7501366,0211020036,663.0,3414.45
SIA,CE,202501,2664372,0211020036,310.0,1596.5
SIA,CE,202501,6779522,0206030037,146.0,20239.98
SIA,CE,202501,2479028,0206010010,68.0,5899.68
SIA,CE,202501,2479028,0206010028,154.0,15569.4
SIA,CE,202501,6779522,0206030029,17.0,1474.75
SIA,CE,202501,2811200,0206020023,2.0,173.5
SIA,CE,202501,2372967,0206010044,1.0,86.75
SIA,CE,202501,2562200,0206010010,1.0,86.76
SIA,CE,202501,2427125,0206030037,4.0,554.52
SIA,CE,202501,2427125,0206030010,6.0,831.78
SIA,CE,202501,2664283,0211020036,22.0,113.3
SIA,CE,202501,4913272,0211020036,41.0,211.15
SIA,CE,202501,2529149,0211020036,30.0,154.5
SIA,CE,202501,0310921,0206010028,8.0,808.8
SIA,CE,202501,6779522,0206010079,586.0,57099.84
SIA,CE,202501,0951021,0211020036,13.0,66.95
SIA,CE,202501,2811200,0206030037,11.0,1524.93
SIA,CE,202501,6779522,0206010044,81.0,7026.75
SIA,CE,202501,0228753,0211020036,231.0,1189.65
SIA,CE,202501,2561492,0206030029,2.0,173.5
SIA,CE,202501,2372673,0211020036,20.0,103.0
SIA,CE,202501,7428383,0211020036,73.0,375.95
SIA,CE,202501,2529556,0211020036,184.0,947.6
SIA,CE,202501,6848710,0206010010,3.0,260.28
SIA,CE,202501,2479028,0206010036,62.0,5379.12
SIA,CE,202501,2695839,0211020036,207.0,1066.05
SIA,CE,202501,2372568,0211020036,150.0,772.5
SIA,CE,202501,2480646,0206030029,2.0,173.5
SIA,CE,202501,6779522,0206010052,10.0,867.5
SIA,CE,202501,2480646,0211020036,169.0,870.35
SIA,CE,202501,2664666,0211020036,71.0,365.65
SIA,CE,202501,7396805,0211020036,161.0,829.15
SIA,CE,202501,2564238,0206030037,2.0,277.26
SIA,CE,202501,0086673,0206020023,1.0,86.75
SIA,CE,202501,2664151,0211020036,65.0,334.75
SIA,CE,202501,6779522,0206020031,77.0,10503.57
SIA,CE,202501,6778798,0211020060,39.0,1170.0
SIA,CE,202501,2427125,0206020031,12.0,1636.92
SIA,CE,202501,2497654,0211020036,1252.0,6447.8
SIA,CE,202501,2414864,0211020036,40.0,206.0
SIA,CE,202501,7381158,0211020036,250.0,1287.5
SIA,CE,202501,2372150,0206030029,10.0,867.5
SIA,CE,202501,2481375,0211020036,96.0,494.4
SIA,CE,202501,2561395,0211020036,432.0,2224.8
SIA,CE,202501,2561018,0211020036,100.0,515.0
SIA,CE,202501,2427125,0206010044,2.0,173.5
